음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
,,,,카펫,서울 마포구 망원동 57-12,3.6123698,챕터투,서울 마포구 연남동 566-55,방탄소년단 1호숲,서울 마포구 상암동 482-222,성산모텔,모텔,0.77793276,서울 마포구 성산동 632-6
,,,,키오스크,서울 마포구 망원동 57-194,3.6123698,풋볼팬타지움,서울 마포구 성산동 516,임영웅숲,서울 마포구 상암동 482-429,드림하우스게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 465-11
헤키,일식,3.397603,서울 마포구 망원동 379-25,디거스,서울 마포구 망원동 472-17,3.6123695,망원나들목 래빗뮤지엄,서울 마포구 망원동 205-5,방탄소년단 1호숲,서울 마포구 상암동 482-222,보보호텔,호텔,3.5449352,서울 마포구 서교동 373-1
서노스시,일식,3.397603,서울 마포구 성산동 278-22,오늘의위로,서울 마포구 망원동 467-18,3.6123695,망원동수장고 소통,서울 마포구 망원동 432-3,서울테마산책길 문화비축기지 산책로,서울 마포구 성산동 661,L7 홍대,호텔,3.5449352,서울 마포구 동교동 160-5
,,,,쓰리고카페,서울 마포구 성산동 82,3.6123695,더블유더블유더블유스페이스2,서울 마포구 망원동 472-12,마포난지생명길,서울 마포구 상암동,성산모텔,모텔,0.77793276,서울 마포구 성산동 632-6
초한초마,중식,3.5037732,서울 마포구 망원동 471-27,소설원망원,서울 마포구 망원동 376-18,3.6123698,사월갤러리 홍대점,서울 마포구 성산동 210-1,손나은숲,서울 마포구 상암동 1535,연남 마리하우스,게스트하우스,1.7168553,서울 마포구 연남동 370-25
서노스시,일식,3.397603,서울 마포구 성산동 278-22,이디야커피 망원중앙점,서울 마포구 망원동 477-3,3.6123698,성산아트컬처,서울 마포구 성산동 114-7,매봉산,서울 마포구 성산동 산 53-7,드림하우스게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 465-11
성산왕갈비,한식,3.5745883,서울 마포구 성산동 446,디퓨즈,서울 마포구 망원동 479-53,3.6123698,드림홀,서울 마포구 서교동 394-44,서울도보관광코스 한강~절두산코스,서울 마포구 합정동,이강가,게스트하우스,1.7168553,서울 마포구 성산동 39-14
당가원,중식,3.5037732,서울 마포구 성산동 200-38,레이브 에스프레소바,서울 마포구 성산동 260-1,3.6123698,건담이지키는작업실,서울 마포구 서교동 352-19,월드컵공원나들길,서울 마포구 상암동,드림하우스게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 465-11
남춘천닭갈비,한식,3.5745883,서울 마포구 성산동 253-16,투썸플레이스 마포망원점,서울 마포구 망원동 474-3,3.6123698,연남스페이스,서울 마포구 연남동 504-12,정용화숲,서울 마포구 상암동 1535,스티치스게스트하우스,게스트하우스,1.7168553,서울 마포구 합정동 391-6
